ML1608,Reba McEntire,I'm Not That Lonely Yet,sad,,
ML1609,Lupe Fiasco,Intruder Alert ,angry,,
ML1610,Tiziano Ferro,Tardes Negras,sad,,
ML1611,Kyle Riabko,What Did I Get Myself Into,relaxed,,
ML1612,Of Montreal,Doing Nothing,sad,,
ML1613,Gold Motel,The Cruel One,sad,,
ML1614,Rotten Sound,Scared,angry,,
ML1615,Wolf Parade,I'll Believe In Anything,angry,,
ML1616,The Rapture,House Of Jealous Lovers,relaxed,,
ML1617,OFF!,Poison City,angry,,
ML1618,Cradle Of Filth,Nymphetamine,sad,,
ML1619,Mount Moriah,Lament,angry,,
ML1620,Low,Just Stand Back,sad,,
ML1621,Bright Eyes,Devil Town,angry,,
ML1622,Fenech-Soler,Contender,angry,,
ML1623,Luis Fonsi,Abrazar La Vida,sad,,
ML1624,Anti-Flag,Turncoat,angry,,
ML1625,CeCe Winans,Away In A Manger,relaxed,,
ML1626,Daryl Hall & John Oates,Home For Christmas,relaxed,,
ML1627,"Harry Connick, Jr.",Blue Christmas,relaxed,,
ML1628,Peter White,Silent Night,relaxed,,
ML1629,Mariah Carey,Silent Night,relaxed,,
ML1630,Rascal Flatts,I'll Be Home For Christmas,relaxed,,
ML1631,Kenny Rogers & Dolly Parton,With Bells On,relaxed,,
ML1632,Kenny Chesney,Pretty Paper,relaxed,,
ML1633,Jo Dee Messina,Silent Night,relaxed,,
ML1634,Casting Crowns,Silent Night,relaxed,,
ML1635,Jim Brickman,Sending You A Little Christmas,relaxed,,
ML1636,Andy Williams,Silent Night,relaxed,,
ML1637,Josh Groban,Silent Night,relaxed,,
ML1638,Amy Grant,Silent Night,relaxed,,
ML1639,Vince Gill,Let There Be Peace On Earth,relaxed,,
ML1640,Stevie Wonder,One Little Christmas Tree,relaxed,,
ML1641,Six Feet Under,Shadow Of The Reaper,sad,,
ML1642,Sanctus Real,Silent Night,relaxed,,
ML1643,Out Of Eden,O Little Town Of Bethlehem,relaxed,,
ML1644,Michael McDonald,I'll Be Home For Christmas,relaxed,,
ML1645,Frank Sinatra,Silent Night,relaxed,,
ML1646,Obituary,Slowly We Rot,angry,,
ML1647,Underworld,Beautiful Burnout,relaxed,,
ML1648,Crystal Castles,Alice Practice,sad,,
ML1649,Randy Travis,White Christmas Makes Me Blue,relaxed,,
ML1650,Lady Antebellum,Blue Christmas,relaxed,,
ML1651,Rose,Sombre Con,sad,,
ML1652,Talking Heads,Blind,sad,,
ML1653,Beck,Nobody's Fault But My Own,sad,,
ML1654,King Crimson,Matte Kudasai,sad,,
ML1655,Dave Barnes,Family Tree,relaxed,,
ML1656,MERCY ME,Joseph's Lullaby,relaxed,,
ML1657,Matt Maher,Empty & Beautiful,angry,,
ML1658,Ledisi,Silent Night,relaxed,,
ML1659,Ledisi,What A Wonderful World,relaxed,,
ML1660,The Damned Things,Handbook For The Recently Deceased,angry,,
ML1661,Luis Miguel,Ayer,sad,,
ML1662,Slaughter,Mad About You,angry,,
ML1663,Mountain,Theme From An Imaginary Western,sad,,
ML1664,Bing Crosby,Silent Night,relaxed,,
ML1665,Th' Legendary Shack Shakers,Swampblood,sad,,
ML1666,Karrin Allyson,Everything Must Change,relaxed,,
ML1667,JJ Grey & Mofro,On Fire,angry,,
ML1668,Elvis Costello,One Bell Ringing,sad,,
ML1669,Mudcrutch,Crystal River,relaxed,,
ML1670,Louis Armstrong,What A Wonderful World,relaxed,,
ML1671,The Rolling Stones,Going Home,relaxed,,
ML1672,Elvis Presley,Blue Christmas ,relaxed,,
ML1673,Brooks & Dunn,Blue Christmas,relaxed,,
ML1674,Randy Travis,Pretty Paper,relaxed,,
ML1675,Slayer,Warzone,angry,,
ML1676,Meat Loaf,Hot Patootie-Bless My Soul,relaxed,,
ML1677,Susan Boyle,Silent Night,relaxed,,
ML1678,Vince Gill,Blue Christmas,relaxed,,
ML1679,Ricky Van Shelton,Blue Christmas,relaxed,,
ML1680,Clay Walker,Blue Christmas,relaxed,,
ML1681,Luther Vandross,Got You Home,relaxed,,
ML1682,Marques Houston,Favorite Girl,relaxed,,
ML1683,Goldfrapp,Little Bird,relaxed,,
ML1684,Smashing Pumpkins,Soma,angry,,
ML1685,Moby,Nearer,relaxed,,
ML1686,Cheap Trick,Auf Wiedersehen,angry,,
ML1687,Blonde Redhead,Here Sometimes,relaxed,,
ML1688,Zero 7,Ghost Symbol,relaxed,,
ML1689,Nirvana,Frances Farmer Will Have Her Revenge On Seattle,sad,,
ML1690,The Cure,Prayers For Rain,sad,,
ML1691,Band Of Horses,The Funeral,sad,,
ML1692,Barcelona,Colors,angry,,
ML1693,Joan Sebastian,Oyeme Chatita,sad,,
ML1694,Vicente Fernandez,Si Te Vas No Hay Lio,sad,,
ML1695,Armored Saint,Reign Of Fire,angry,,
ML1696,Billie Holiday,Am I Blue?,sad,,
ML1697,Solomon Burke,None Of Us Are Free,relaxed,,
ML1698,Ella Fitzgerald,Solitude ,sad,,
ML1699,Heart,How Can I Refuse,angry,,
ML1700,Cat Stevens,Sad Lisa,sad,,
ML1701,Rush,Cold Fire,angry,,
ML1702,The Mighty Mighty Bosstones,So Sad To Say,sad,,
ML1703,The Beatles,Her Majesty,relaxed,,
ML1704,Jose Feliciano,La Copa Rota,sad,,
ML1705,The Beach Boys,Surfer Girl,relaxed,,
ML1706,Billie Holiday,I Hear Music,relaxed,,
ML1707,Kem,When I'm Loving You,relaxed,,
ML1708,Natalie Merchant,"Crying, My Little One",relaxed,,
ML1709,Lacy J. Dalton,Takin' It Easy,relaxed,,
ML1710,Beach House,Gila,sad,,
ML1711,Jenny And Johnny,While Men Are Dreaming,relaxed,,
ML1712,Royksopp,It's What I Want,relaxed,,
ML1713,OK Go,All Is Not Lost,angry,,
ML1714,Rogue Wave,Endless Shovel,sad,,
ML1715,Daft Punk,Steam Machine,sad,,
ML1716,The Clash,Hate And War,angry,,
ML1717,Bauhaus,The Passion Of Lovers,angry,,
ML1718,Huey Lewis And The News,Respect Yourself,relaxed,,
ML1719,Ted Leo & The Pharmacists,Army Bound,sad,,
ML1720,Cat Power,He War,angry,,
ML1721,The Kinks,Set Me Free,relaxed,,
ML1722,Antony & The Johnsons,Shake That Devil,relaxed,,
ML1723,Foxy Shazam,Unstoppable,sad,,
ML1724,Mark Ronson,Just ,sad,,
ML1725,Daft Punk,Revolution 909,relaxed,,
ML1726,Broadcast,Tender Buttons,sad,,
ML1727,Ted Leo & The Pharmacists,The Ballad Of The Sin Father,angry,,
ML1728,Twisted Sister,Burn In Hell,angry,,
ML1729,Exodus,The Toxic Waltz,angry,,
ML1730,The Red Hot Chili Peppers,Fire,angry,,
ML1731,Dum Dum Girls,I Will Be,relaxed,,
ML1732,Bowerbirds,House Of Diamonds,relaxed,,
ML1733,Bullet For My Valentine,Alone,sad,,
ML1734,Frankie Ruiz,La Rueda,sad,,
ML1735,Musiq,Girl Next Door ,relaxed,,
ML1736,Devo,Race Of Doom,angry,,
ML1737,The Red Hot Chili Peppers,Fight Like A Brave,angry,,
ML1738,Living Colour,Glamour Boys,relaxed,,
ML1739,Norah Jones,The Long Way Home,relaxed,,
ML1740,Blood Brothers,Set Fire To The Face On Fire,angry,,
ML1741,Times Of Grace,Fight For Life,angry,,
ML1742,Pantera,Floods,angry,,
ML1743,Chet Baker,Let's Get Lost,angry,,
ML1744,Sarah Vaughan,Little Girl Blue,relaxed,,
ML1745,Sepultura,Territory,angry,,
ML1746,Kem,Into You,relaxed,,
ML1747,Axe Bahia,Beso En La Boca,sad,,
ML1748,Dinah Washington,Blue Skies,relaxed,,
ML1749,Jill Scott,Bedda At Home,relaxed,,
ML1750,Evile,Armoured Assault,angry,,
ML1751,The Brian Jonestown Massacre,Sailor,sad,,
ML1752,Caribou,Sun,relaxed,,
ML1753,Dean Martin,Send Me The Pillow You Dream On,relaxed,,
ML1754,Abysmal Dawn,The Descent,sad,,
ML1755,Ella Fitzgerald,Rocks In My Bed,relaxed,,
ML1756,The Ramones,Surfin' Bird,relaxed,,
ML1757,Bloc Party,Banquet,angry,,
ML1758,The Kooks,If Only,angry,,
ML1759,The White Tie Affair,Candle ,sad,,
ML1760,Keane,This Is The Last Time,sad,,
ML1761,Smashing Pumpkins,I Am One,angry,,
ML1762,Visions Of Atlantis,Twist Of Fate,angry,,
ML1763,Wilco,War On War,angry,,
ML1764,Jenny Lewis,Pretty Bird,relaxed,,
ML1765,Visions Of Atlantis,Conquest Of Others,angry,,
ML1766,Steel Train,Firecracker,sad,,
ML1767,Cavalera Conspiracy,Blunt Force Trauma,angry,,
ML1768,Mastodon,Iron Tusk,angry,,
ML1769,Luis Enrique,San Juan Sin Ti,sad,,
ML1770,Alejandra Guzman,Hacer El Amor Con Otro,sad,,
ML1771,Neil Diamond,Kentucky Woman,relaxed,,
ML1772,Tinariwen,Matadjem Yinmixan,angry,,
ML1773,Miike Snow,Burial,angry,,
ML1774,Alice Russell,Hurry On Now,sad,,
ML1775,Darryl Worley,Family Tree,relaxed,,
ML1776,Chris Ledoux,Hooked On An 8 Second Ride,angry,,
ML1777,Brooks & Dunn,We'll Burn That Bridge,angry,,
ML1778,The Ting Tings,That's Not My Name,sad,,
ML1779,Richie Havens,Here Comes The Sun,relaxed,,
ML1780,Sophie Milman,I'm On Fire,angry,,
ML1781,Metallica,Seek &#x26; Destroy,angry,,
ML1782,Radiohead,Nude,sad,,
ML1783,Crocodiles,All My Hate And My Hexes Are For You,angry,,
ML1784,Austra,Spellwork,angry,,
ML1785,The Flaming Lips,Sagittarius Silver Announcement,relaxed,,
ML1786,Lee Andrews & The Hearts,Long Lonely Nights,sad,,
ML1787,Kraftwerk,Neon Lights,sad,,
ML1788,The Grateful Dead,Till The Morning Comes,relaxed,,
ML1789,Caribou,Sun,relaxed,,
ML1790,Timi Yuro,Hurt,angry,,
ML1791,Eric Benet,Hurricane,angry,,
ML1792,David Rock Feinstein,Metal Will Never Die ,sad,,
ML1793,No Age,Things I Did When I Was Dead,angry,,
ML1794,The Raveonettes,Evil Seeds,angry,,
ML1795,Atreyu,Lonely,sad,,
ML1796,Finger Eleven,Stay In Shadow,sad,,
ML1797,Lacuna Coil,I Won't Tell You,angry,,
ML1798,Serj Tankian,Sky Is Over,relaxed,,
ML1799,Buckcherry,Broken Glass,sad,,
ML1800,Joss Stone,Bruised But Not Broken,angry,,
ML1801,Framing Hanley,You Stupid Girl,sad,,
ML1802,Los Primos De Durango,Se Me Antoja Tu Piel,sad,,
ML1803,Alexander O'Neal,Innocent,relaxed,,
ML1804,Raheem DeVaughn,Nobody Wins A War ,angry,,
ML1805,Unwritten Law,Save Me,sad,,
ML1806,Gwar,A Gathering Of Ghouls,angry,,
ML1807,BarlowGirl,Stay With Me,angry,,
ML1808,British Sea Power,Oh Larsen B,sad,,
ML1809,Neil Young,Angry World,angry,,
ML1810,Yeah Yeah Yeahs,Dull Life,angry,,
ML1811,Chalino Sanchez,Corazoncito Tirano,sad,,
ML1812,Wavves,Super Soaker,sad,,
ML1813,Belle & Sebastian,The Ghost Of Rockschool,relaxed,,
ML1814,M. Ward,Blake's View,sad,,
ML1815,Hannah Montana,Gonna Get This ,relaxed,,
ML1816,Joyce Sims,All And All,relaxed,,
ML1817,Skillet,Live Free Or Let Me Die,angry,,
ML1818,Vanessa Williams,Lazy Afternoon,sad,,
ML1819,Buddy Guy,I Smell Trouble,angry,,
ML1820,The Vaselines,You Think You're A Man,relaxed,,
ML1821,Mishka,Above The Bones,relaxed,,
ML1822,Azure Ray,The Drinks We Drank Last Night,sad,,
ML1823,The Flaming Lips,The Sparrow Looks Up At The Machine,sad,,
ML1824,Alkaline Trio,Time To Waste,sad,,
ML1825,Marc Anthony,Hasta Que Vuelvas Conmigo ,sad,,
ML1826,The Carpenters,Ticket To Ride,sad,,
ML1827,Jazmine Sullivan,After The Hurricane,angry,,
ML1828,Beres Hammond,Try If You Want,angry,,
ML1829,John Pizzarelli,Happy Talk,relaxed,,
ML1830,Ray Charles,Somewhere Over The Rainbow ,relaxed,,
ML1831,Guns N' Roses,Paradise City ,relaxed,,
ML1832,Skeeter Davis,I Can't Stay Mad At You,angry,,
ML1833,Teddy Pendergrass,"Easy, Easy, Got To Take It Easy",relaxed,,
ML1834,Glen Campbell,Dream Baby ,relaxed,,
ML1835,Disturbed,Believe,angry,,
ML1836,Los Traileros Del Norte,Anoche Estuve Llorando,sad,,
ML1837,Midlake,Head Home,relaxed,,
ML1838,Joan Sebastian,Amor Limosnero,sad,,
ML1839,The Kills,Getting Down,angry,,
ML1840,Slayer,Necrophobic,sad,,
ML1841,Tame Impala,The Bold Arrow Of Time,sad,,
ML1842,Buke And Gass,Naked Cities,sad,,
ML1843,We Are Scientists,Pittsburgh,relaxed,,
ML1844,Orange Juice,Falling And Laughing,angry,,
ML1845,Two Door Cinema Club,Undercover Martyn,sad,,
ML1846,Raul Malo,You're Only Lonely,sad,,
ML1847,In This Moment,Beautiful Tragedy,angry,,
ML1848,Broken Social Scene,Fire Eye'd Boy,angry,,
ML1849,Dave Matthews & Tim Reynolds,Crash Into Me,angry,,
ML1850,Andy Williams,Butterfly,relaxed,,
ML1851,Luis Miguel,Cruz De Olvido,sad,,
ML1852,The Smiths,Meat Is Murder,sad,,
ML1853,Ellie Goulding,Your Biggest Mistake,sad,,
ML1854,Hey Champ,Cold Dust Girl,sad,,
ML1855,Eisley,Sad,sad,,
ML1856,Railroad Earth,Hard Livin',sad,,
ML1857,Ben Kweller,Fight,angry,,
ML1858,Warbringer,Total War,angry,,
ML1859,Fruit Bats,Legs Of Bees,sad,,
ML1860,Sons And Daughters,Johnny Cash,relaxed,,
ML1861,The Fixx,Deeper And Deeper ,sad,,
ML1862,Starfucker,Millions,angry,,
ML1863,Pink Floyd,Chapter 24,relaxed,,
ML1864,Panda Bear,Search For Delicious,angry,,
ML1865,Black Rebel Motorcycle Club,Ain't No Easy Way,relaxed,,
ML1866,ABC,Poison Arrow,angry,,
ML1867,Bloodsimple,Falling Backwards,angry,,
ML1868,Toby Beau,My Angel Baby,relaxed,,
ML1869,Jeffrey Osborne,Don't You Get So Mad,angry,,
ML1870,Ann & Nancy Wilson,Blue Christmas,relaxed,,
ML1871,ZZ Top,Arrested For Driving While Blind,sad,,
ML1872,Fear Factory,Self Bias Resistor,angry,,
ML1873,Inna,Amazing,angry,,
ML1874,Kaskade,Fire In Your New Shoes ,angry,,
ML1875,Jeff Lorber,Reflections,relaxed,,
ML1876,Jose Luis Perales,El Amor,sad,,
ML1877,Def Leppard,Comin' Under Fire,angry,,
ML1878,Bruce Channel,Hey! Baby,relaxed,,
ML1879,Echoing Angels,God Bless Us,relaxed,,
ML1880,Al Jarreau,White Christmas,relaxed,,
ML1881,The Supremes,My Christmas Tree,relaxed,,
ML1882,Bronco,Cinco Locos,sad,,
ML1883,Dethklok,Burn The Earth,angry,,
ML1884,Peter White,Silent Night ,relaxed,,
ML1885,Wilson Phillips,Silent Night,relaxed,,
ML1886,LeAnn Rimes,All I Want For Christmas,relaxed,,
ML1887,Jackie Evancho,Silent Night,relaxed,,
ML1888,Trans-Siberian Orchestra,This Christmas Day,relaxed,,
ML1889,Vince Gill,Do You Hear What I Hear,relaxed,,
ML1890,"Harry Connick, Jr.",Silent Night,relaxed,,
ML1891,Ella Fitzgerald,Take Love Easy ,relaxed,,
ML1892,Don Henley,Taking You Home,relaxed,,
ML1893,Gloriana,Silent Night,relaxed,,
ML1894,Dean Martin,Silent Night,relaxed,,
ML1895,Jerry Lee Lewis,"Another Place, Another Time",sad,,
ML1896,Johnny Cash,Blue Christmas,relaxed,,
ML1897,Johnny Cash,The Gifts They Gave,relaxed,,
ML1898,The Staple Singers,Respect Yourself,relaxed,,
ML1899,Dashboard Confessional,Vindicated,sad,,
ML1900,Carrie Underwood,Home Sweet Home,relaxed,,
ML1901,Hey Monday,How You Love Me Now,relaxed,,
ML1902,Janelle Monae,Cold War,angry,,
ML1903,The Ramones,53rd & 3rd,sad,,
ML1904,Asobi Seksu,Thursday,sad,,
ML1905,Mastodon,Crusher Destroyer,angry,,
ML1906,Symphony X,Serpent's Kiss,angry,,
ML1907,Keb' Mo',The Door,sad,,
ML1908,Lindsey Buckingham,Go Insane,angry,,
ML1909,The Temper Trap,Love Lost,angry,,
ML1910,The Go! Team,Rolling Blackouts,sad,,
ML1911,Kaiser Chiefs,Oh My God,relaxed,,
ML1912,Editors,No Sound But The Wind,angry,,
ML1913,Tony Bennett,Lullaby Of Broadway ,relaxed,,
ML1914,Animal Collective,Bleed,angry,,
ML1915,Underworld,Hamburg Hotel,sad,,
ML1916,Caribou,Found Out,sad,,
ML1917,Iggy & The Stooges,Gimme Danger,angry,,
ML1918,Cassandra Wilson,Black Orpheus,sad,,
ML1919,JJ Grey & Mofro,Lullaby,relaxed,,
ML1920,Cowboy Junkies,Flirted With You All My Life,sad,,
ML1921,Nitzer Ebb,Join In The Chant,angry,,
ML1922,Paris Hilton,Fightin' Over Me ,angry,,
ML1923,Killing Joke,The Death And Resurrection Show,angry,,
ML1924,Jet,Black Hearts ,angry,,
ML1925,Rev Theory,Broken Bones,angry,,
ML1926,Cold,Suffocate,angry,,
ML1927,Slayer,Evil Has No Boundaries,angry,,
ML1928,Emilio Navaira,No Es El Fin Del Mundo ,sad,,
ML1929,Cafe Tacuba,Las Persianas,sad,,
ML1930,Weekend,End Times,sad,,
ML1931,The Autumn Defense,Step Easy,relaxed,,
ML1932,The Beatles,Free As A Bird,relaxed,,
ML1933,Irma Thomas,Same Old Blues,sad,,
ML1934,Jimi Hendrix,Who Knows,relaxed,,
ML1935,Cloud Nothings,Old Street,relaxed,,
ML1936,Vivian Girls,All The Time,sad,,
ML1937,The Avalanches,Flight Tonight,angry,,
ML1938,Bruce Springsteen & The E Street Band,Fire ,angry,,
ML1939,Ruben Blades,El Padre Antonio Y El Monaguillo Andres,sad,,
ML1940,3 Inches Of Blood,Trial Of Champions,angry,,
ML1941,Forbidden,Forsaken at the Gates,sad,,
ML1942,Serena Ryder,Little Bit Of Red,relaxed,,
ML1943,Patty Griffin,You'll Remember,sad,,
ML1944,Bobby Darin,Blue Skies,relaxed,,
ML1945,Kirk Whalum,Inside ,relaxed,,
ML1946,Fear Factory,Replica,angry,,
ML1947,Dolly Parton,It's Sure Gonna Hurt ,angry,,
ML1948,Arch Enemy,I Will Live Again,angry,,
ML1949,The Innocence Mission,Gentle The Rain At Home,relaxed,,
ML1950,John Scofield,Motherless Child,relaxed,,
ML1951,Javier Solis,Lloraremos Los Dos,sad,,
ML1952,Iron Maiden,The Evil That Men Do,angry,,
ML1953,Motley Crue,White Trash Circus,sad,,
ML1954,Aerosmith,Get A Grip,sad,,
ML1955,Aerosmith,Fever,sad,,
ML1956,Decyfer Down,Crash,angry,,
ML1957,Buffalo Springfield,Kind Woman,relaxed,,
ML1958,Robi Draco Rosa,Vagabundo,sad,,
ML1959,Zoe,Reptilectric,sad,,
ML1960,MDO,No Puedo Olvidarme De Ti ,sad,,
ML1961,Braille,Counter Attack ,angry,,
ML1962,Gary Puckett & The Union Gap,This Girl Is A Woman Now,relaxed,,
ML1963,Cassandra Wilson,A Day In The Life Of A Fool,sad,,
ML1964,Danzig,Dirty Black Summer,sad,,
ML1965,K'Naan,Fire In Freetown,angry,,
ML1966,Dead Confederate,Run From The Gun,angry,,
ML1967,Love Is All,Bigger Bolder,angry,,
ML1968,The Raveonettes,Heart Of Stone,angry,,
ML1969,The Smiths,London,sad,,
ML1970,Jeru The Damaja,D. Original,sad,,
ML1971,Phyllis Hyman,"Loving You, Losing You",angry,,
ML1972,Neko Case,Lady Pilot,angry,,
ML1973,Jonathan Richman,I Was The One She Came For,angry,,
ML1974,Erasure,Love To Hate You,angry,,
ML1975,Tab Benoit,Can't You See,sad,,
ML1976,Charles Brown,Trouble Blues,angry,,
ML1977,Brett Dennen,Dancing At A Funeral,sad,,
ML1978,Motograter,Down,sad,,
ML1979,Anders Osborne,Killing Each Other,angry,,
ML1980,Frankie Goes To Hollywood,Two Tribes,angry,,
ML1981,Tricky,Murder Weapon,angry,,
ML1982,Morcheeba,Fear & Love,angry,,
ML1983,Bad Religion,Let Them Eat War,angry,,
ML1984,High On Fire,Holy Flames Of The Fire Spitter,angry,,
ML1985,Pink Floyd,Take Up Thy Stethoscope And Walk,angry,,
ML1986,All That Remains,Become The Catalyst,angry,,
ML1987,Five Finger Death Punch,Burn It Down,angry,,
ML1988,Phobia,Sign Of Times,angry,,
ML1989,M.I.A.,Bucky Done Gun,angry,,
ML1990,Testament,Apocalyptic City ,angry,,
ML1991,The Sex Pistols,Liar,angry,,
ML1992,Unearth,Endless,angry,,
ML1993,Iron Maiden,Fear Of The Dark,angry,,
ML1994,30 Seconds To Mars,Search And Destroy,angry,,
ML1995,Muse,Take A Bow,angry,,
ML1996,David Bowie,I'm Afraid Of Americans,angry,,
ML1997,U2,The Refugee,angry,,
ML1998,Lair Of The Minotaur,Evil Power,angry,,
ML1999,Jimmy Ruffin,I've Passed This Way Before,angry,,
ML2000,High On Fire,Bastard Samurai,angry,,
